surah,ayah,latin_iast,latin_ascii
55,50,ubhaẏa udyāne raẏeche pravāhamāna dui prasravaṇa;,ubhaya udyane rayeche pravahamana dui prasravana;
55,51,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,52,"ubhaẏa udyāne raẏeche pratyaka phala, jor̤āẏa jor̤āẏa.","ubhaya udyane rayeche pratyaka phala, joraya joraya."
55,53,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,54,"sekhāne tārā helāna diẏe vasave puru reśamera āstara viśiṣṭa pharāśe, dui udyānera phala have tādera nikaṭavartī.","sekhane tara helana diye vasave puru resamera astara visista pharase, dui udyanera phala have tadera nikatavarti."
55,55,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,56,"sei savera mājhe raẏeche vahu ānatanaẏanā, yāderake pūrve kona mānuṣa athavā jina sparśa kareni.","sei savera majhe rayeche vahu anatanayana, yaderake purve kona manusa athava jina sparsa kareni."
55,57,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,58,tārā yena pravāla o padmarāga;,tara yena pravala o padmaraga;
55,59,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,60,uttama kājera janya uttama puraskāra vyatīta āra ki hate pāre?,uttama kajera janya uttama puraskara vyatita ara ki hate parey
55,61,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,62,ei udyānadvaẏa vyatīta ārao du’ṭi udyāna raẏeche –,ei udyanadvaya vyatita arao du’ti udyana rayeche –
55,63,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,64,ghana savuja e udyānaṭi du’ṭi.,ghana savuja e udyanati du’ti.
55,65,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,66,ubhaẏa udyāne raẏeche ucchalita dui prasravana.,ubhaya udyane rayeche ucchalita dui prasravana.
55,67,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,68,"sekhāne raẏeche phalamūla, khejura o ānāra.","sekhane rayeche phalamula, khejura o anara."
55,69,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,70,"sei sakalera mājhe raẏeche suśīlā, sundarīgaṇa.","sei sakalera majhe rayeche susila, sundarigana."
55,71,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,72,tārā tāvute surakṣita hura.,tara tavute suraksita hura.
55,73,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,74,tāderake itopūrve kona mānuṣa athavā jina sparśa kareni.,taderake itopurve kona manusa athava jina sparsa kareni.
55,75,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,76,tārā helāna diẏe vasave savuja tākiẏāẏa o sundara gālicāra upara.,tara helana diye vasave savuja takiyaya o sundara galicara upara.
55,77,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,78,kata mahāna tomāra ravera nāma yini mahimāmaẏa o mahānubhava!,kata mahana tomara ravera nama yini mahimamaya o mahanubhava!
56,1,yakhana kiẏāmāta saṃghaṭita have –,yakhana kiyamata samghatita have –
56,2,takhana saṃghaṭana asvīkāra karāra keha thākavenā.,takhana samghatana asvikara karara keha thakavena.
56,3,"eṭā kehake karave nīca, kehake karave samunnata;","eta kehake karave nica, kehake karave samunnata;"
56,4,yakhana pravala kampane prakampita have pṛthivī –,yakhana pravala kampane prakampita have prthivi –
56,5,evaṃ pavartamālā cūrṇa-vicūrṇa haẏe par̤ave.,evam pavartamala curna-vicurna haye parave.
56,6,phale oṭā paryavasita have utkṣipta dhūlikaṇāẏa –,phale ota paryavasita have utksipta dhulikanaya –
56,7,evaṃ tomarā vibhakta haẏe par̤ave tina śreṇīte.,evam tomara vibhakta haye parave tina srenite.
56,8,ḍāna dikera dala! kata bhāgyavāna ḍāna dikera dala.,dana dikera dala! kata bhagyavana dana dikera dala.
56,9,evaṃ vāma dikera dala! kata hatabhāgā vāma dikera dala!,evam vama dikera dala! kata hatabhaga vama dikera dala!
56,10,āra agravartīgaṇaito agravartī.,ara agravartiganaito agravarti.
56,11,tārāi naikaṭya prāpta –,tarai naikatya prapta –
56,12,sukha udyānera.,sukha udyanera.
56,13,vahu saṃkhyaka have pūrvavartīdera madhya hate;,vahu samkhyaka have purvavartidera madhya hate;
56,14,"evaṃ alpa saṃkhyaka have paravartīdera madhya hate,","evam alpa samkhyaka have paravartidera madhya hate,"
56,15,svarṇa khacita āsane –,svarna khacita asane –
56,16,"tārā helāna diẏe vasave, paraspara mukhomukhī haẏe.","tara helana diye vasave, paraspara mukhomukhi haye."
56,17,tādera sevāẏa ghorāphirā karave cira kiśorerā –,tadera sevaya ghoraphira karave cira kisorera –
56,18,"pāna-pātra, kujā o prasravana niḥsṛta surāpūrṇa peẏālā niẏe.","pana-patra, kuja o prasravana nihsrta surapurna peyala niye."
56,19,"sei surā pāne tādera śiraḥpīr̤ā havenā, tārā jñānahārāo havenā.","sei sura pane tadera sirahpira havena, tara jnanaharao havena."
56,20,evaṃ tādera pachanda mata phalamūla –,evam tadera pachanda mata phalamula –
56,21,āra tādera īspita pākhīra gośata diẏe;,ara tadera ispita pakhira gosata diye;
56,22,āra tādera janya thākave āẏatalocanā hura –,ara tadera janya thakave ayatalocana hura –
56,23,surakṣita muktā sadṛśa –,suraksita mukta sadrsa –
56,24,tādera karmera puraskāra svarūpa.,tadera karmera puraskara svarupa.
56,25,"sekhāne tārā śunavenā kona asāra athavā pāpa vākya,","sekhane tara sunavena kona asara athava papa vakya,"
56,26,‘sālāma’ āra ‘sālāma’ vāṇī vyatīta.,‘salama’ ara ‘salama’ vani vyatita.
56,27,āra ḍāna dikera dala! kata bhāgyavāna ḍāna dikera dala!,ara dana dikera dala! kata bhagyavana dana dikera dala!
56,28,"tārā thākave eka udyāne, sekhāne āche kanṭakahīna kula vṛkṣa,","tara thakave eka udyane, sekhane ache kantakahina kula vrksa,"
56,29,"kā~di bharā kadalī vṛkṣa,","ka~di bhara kadali vrksa,"
56,30,"samprasārita chāẏā,","samprasarita chaya,"
56,31,"sadya pravāhamāna pāni,","sadya pravahamana pani,"
56,32,o pracura phalamūla –,o pracura phalamula –
56,33,"yā śeṣa havenā evaṃ yā niṣiddhao havenā,","ya sesa havena evam ya nisiddhao havena,"
56,34,āra samucca śayyāsamūha.,ara samucca sayyasamuha.
56,35,tādera janya āmi karechi viśeṣa sṛṣṭi.,tadera janya ami karechi visesa srsti.
56,36,"tāderake karechi kumārī,","taderake karechi kumari,"
56,37,sohāginī o samavaẏaskā –,sohagini o samavayaska –
56,38,(e savai) ḍāna dikera lokadera janya.,(e savai) dana dikera lokadera janya.
56,39,tādera aneke have pūrvavartīdera madhya hate.,tadera aneke have purvavartidera madhya hate.
56,40,evaṃ aneke have paravartīdera madhya hate.,evam aneke have paravartidera madhya hate.
56,41,"āra vāma dikera dala, kata hatabhāgā vāma dikera dala!","ara vama dikera dala, kata hatabhaga vama dikera dala!"
56,42,"tārā thākave atyuṣṇa vāẏu o uttapta pānite,","tara thakave atyusna vayu o uttapta panite,"
56,43,"kṛṣṇa varṇa dhumrera chāẏāẏa,","krsna varna dhumrera chayaya,"
56,44,"yā śītalao naẏa, ārāmadāẏakao naẏa.","ya sitalao naya, aramadayakao naya."
56,45,itopūrve tārāto magna chila bhoga vilāse.,itopurve tarato magna chila bhoga vilase.
56,46,evaṃ tārā avirāma lipta chila ghoratara pāpa karme.,evam tara avirama lipta chila ghoratara papa karme.
56,47,tārā valataḥ mare asthi o mṛttikāẏa pariṇata haleo ki punarutthita hava āmarā?,tara valatah mare asthi o mrttikaya parinata haleo ki punarutthita hava amaray
56,48,evaṃ āmādera pūrvapuruṣarāo?,evam amadera purvapurusaraoy
56,49,valaḥ avaśyai pūrvavatī o paravartīdera –,valah avasyai purvavati o paravartidera –
56,50,sakalake ekatrita karā have eka nirdhārita dinera nirdhārita samaẏe.,sakalake ekatrita kara have eka nirdharita dinera nirdharita samaye.
56,51,ataḥpara he vibhrānta mithyā āropakārīrā!,atahpara he vibhranta mithya aropakarira!
56,52,"tomarā avaśyai āhāra karave yākkuma vṛkṣa hate,","tomara avasyai ahara karave yakkuma vrksa hate,"
56,53,"evaṃ oṭā dvārā tomarā udara pūrṇa karave,","evam ota dvara tomara udara purna karave,"
56,54,tārapara tomarā pāna karave atyuṣṇa pāni –,tarapara tomara pana karave atyusna pani –
56,55,pāna karave tṛṣṇārta uṣṭrera nyāẏa.,pana karave trsnarta ustrera nyaya.
56,56,kiẏāmāta divase oṭāi have tādera āpyāẏana.,kiyamata divase otai have tadera apyayana.
56,57,"āmii tomāderake sṛṣṭi karechi, tāhale kena tomarā viśvāsa karachanā?","amii tomaderake srsti karechi, tahale kena tomara visvasa karachanay"
56,58,tomarā ki bheve dekhecha tomādera vīryapāta samvandhe?,tomara ki bheve dekhecha tomadera viryapata samvandhey
56,59,"oṭā ki tomarā sṛṣṭi kara, nā āmi sṛṣṭi kari?","ota ki tomara srsti kara, na ami srsti kariy"
56,60,āmi tomādera janya mṛtyu nirdhārita karechi evaṃ āmi akṣama nai –,ami tomadera janya mrtyu nirdharita karechi evam ami aksama nai –
56,61,tomādera sthale tomādera sadṛśa ānaẏana karate evaṃ tomāderake emana eka ākṛti dāna karate yā tomarā jānanā.,tomadera sthale tomadera sadrsa anayana karate evam tomaderake emana eka akrti dana karate ya tomara janana.
56,62,"tomarāto avagata haẏecha prathama sṛṣṭi samvandhe, tāhale tomarā anudhāvana karanā kena?","tomarato avagata hayecha prathama srsti samvandhe, tahale tomara anudhavana karana kenay"
56,63,tomarā ye vīja vapana kara se samparke cintā karecha ki?,tomara ye vija vapana kara se samparke cinta karecha kiy
56,64,"tomarā ki oke aṃkurita kara, nā āmi aṃkurita kari?","tomara ki oke amkurita kara, na ami amkurita kariy"
56,65,"āmi icchā karale eke khar̤a-kuṭāẏa pariṇata karate pāri, takhana hatavuddhi haẏe par̤ave tomarā.","ami iccha karale eke khara-kutaya parinata karate pari, takhana hatavuddhi haye parave tomara."
56,66,valaveḥ āmāderato sarvanāśa haẏeche!,valaveh amaderato sarvanasa hayeche!
56,67,āmarā hṛta sarvasva haẏe par̤echi.,amara hrta sarvasva haye parechi.
56,68,tomarā ye pāni pāna kara sei samparke tomarā bheve dekhecha ki?,tomara ye pani pana kara sei samparke tomara bheve dekhecha kiy
56,69,"tomarāi ki oṭā megha hate nāmiẏe āna, nā ki āmi oṭā varṣaṇa kari?","tomarai ki ota megha hate namiye ana, na ki ami ota varsana kariy"
56,70,āmi icchā karale oṭā lavaṇākta kare dite pāri. tavuo ki tomarā kṛtajñatā prakāśa karavenā?,ami iccha karale ota lavanakta kare dite pari. tavuo ki tomara krtajnata prakasa karavenay
56,71,tomarā ye agni prajjvalita kara tā lakṣya kare dekhecha ki?,tomara ye agni prajjvalita kara ta laksya kare dekhecha kiy
56,72,"tomarāi ki ora vṛkṣa sṛṣṭi kara, nā āmi sṛṣṭi kari?","tomarai ki ora vrksa srsti kara, na ami srsti kariy"
56,73,āmi eke karechi nidarśana evaṃ marucārīdera praẏojanīẏa vastu.,ami eke karechi nidarsana evam marucaridera prayojaniya vastu.
56,74,sutarāṃ tumi tomāra mahāna ravera nāmera pavitratā o mahimā ghoṣaṇā kara.,sutaram tumi tomara mahana ravera namera pavitrata o mahima ghosana kara.
56,75,āmi śapatha karachi nakṣatra rājira astācalera!,ami sapatha karachi naksatra rajira astacalera!
56,76,"avaśyai eṭā eka mahā śapatha, yadi tomarā jānate.","avasyai eta eka maha sapatha, yadi tomara janate."
56,77,niścaẏai eṭā sammānita kuraāna –,niscayai eta sammanita kuraana –
56,78,"yā āche surakṣita kitāve,","ya ache suraksita kitave,"
56,79,yārā putaḥ pavitra tārā vyatīta anya keha tā sparśa karenā.,yara putah pavitra tara vyatita anya keha ta sparsa karena.
56,80,ihā jagatasamūhera ravera nikaṭa hate avatīrṇa.,iha jagatasamuhera ravera nikata hate avatirna.
56,81,tavuo ki tomarā ei vāṇīke tuccha gaṇya karave?,tavuo ki tomara ei vanike tuccha ganya karavey
56,82,evaṃ tomarā mithyāropakei tomādera upajīvya kare niẏecha!,evam tomara mithyaropakei tomadera upajivya kare niyecha!
56,83,"parantu kena naẏa - prāṇa yakhana kanṭhāgata haẏa,","parantu kena naya - prana yakhana kanthagata haya,"
56,84,"evaṃ takhana tomarā tākiẏe thāka,","evam takhana tomara takiye thaka,"
56,85,"āra āmi tomādera apekṣā tāra nikaṭatara, kintu tomarā dekhate pāonā.","ara ami tomadera apeksa tara nikatatara, kintu tomara dekhate paona."
56,86,tomarā yadi kartṛtvādhīna nā hao –,tomara yadi kartrtvadhina na hao –
56,87,tāhale tomarā oṭā phirāonā kena? yadi tomarā satyavādī hao!,tahale tomara ota phiraona kenay yadi tomara satyavadi hao!
56,88,yadi se naikaṭya prāptadera ekajana haẏa –,yadi se naikatya praptadera ekajana haya –
56,89,"tāra janya raẏeche ārāma, uttama jīvanopakaraṇa o sukhamaẏa udyāna;","tara janya rayeche arama, uttama jivanopakarana o sukhamaya udyana;"
56,90,āra yadi se ḍāna dikera ekajana haẏa –,ara yadi se dana dikera ekajana haya –
56,91,tāke valā haveḥ he dakṣiṇa pārśvavartī! tomāra prati śānti.,take vala haveh he daksina parsvavarti! tomara prati santi.
56,92,kintu se yadi satya asvīkārakārī o vibhrāntadera anyatama haẏa –,kintu se yadi satya asvikarakari o vibhrantadera anyatama haya –
56,93,"tāhale raẏeche āpyāẏana, atyuṣṇa pānira dvārā –","tahale rayeche apyayana, atyusna panira dvara –"
56,94,"evaṃ dahana, jāhānnāmera.","evam dahana, jahannamera."
56,95,eṭāto dhruva satya.,etato dhruva satya.
56,96,ataeva tumi tomāra mahāna ravera nāmera pavitratā o mahimā ghoṣaṇā kara.,ataeva tumi tomara mahana ravera namera pavitrata o mahima ghosana kara.
57,1,"ākāśamanḍalī o pṛthivīte yā kichu āche savai āllāhara pavitratā o mahimā ghoṣaṇā kare. tini parākramaśālī, prajñāmaẏa.","akasamandali o prthivite ya kichu ache savai allahara pavitrata o mahima ghosana kare. tini parakramasali, prajnamaya."
57,2,ākāśamanḍalī o pṛthivīra sārvabhaumatva tā~rai. tini jīvana dāna karena o mṛtyu ghaṭāna; tini sarva viṣaẏe sarvaśaktimāna.,akasamandali o prthivira sarvabhaumatva ta~rai. tini jivana dana karena o mrtyu ghatana; tini sarva visaye sarvasaktimana.
57,3,"tinii ādi, tinii anta, tinii vyakta, tinii gupta evaṃ tini sarva viṣaẏe samyaka avahita.","tinii adi, tinii anta, tinii vyakta, tinii gupta evam tini sarva visaye samyaka avahita."
57,4,"tinii chaẏa dine ākāśamanḍalī o pṛthivī sṛṣṭi karechena, ataḥpara āraśe samāsīna haẏechena. tini jānena yā kichu bhūmite praveśa kare evaṃ yā kichu tā hate vera haẏa evaṃ ākāśa hate yā kichu nāme o ākāśe yā kichu utthita haẏa. tomarā yekhānei thāka nā kena tini tomādera saṅge āchena, tomarā yā kichu kara āllāha tā dekhena.","tinii chaya dine akasamandali o prthivi srsti karechena, atahpara arase samasina hayechena. tini janena ya kichu bhumite pravesa kare evam ya kichu ta hate vera haya evam akasa hate ya kichu name o akase ya kichu utthita haya. tomara yekhanei thaka na kena tini tomadera sange achena, tomara ya kichu kara allaha ta dekhena."
57,5,"ākāśamanḍalī o pṛthivīra sārvabhaumatva tā~rai, evaṃ āllāharai dike sava viṣaẏa pratyāvartita have.","akasamandali o prthivira sarvabhaumatva ta~rai, evam allaharai dike sava visaya pratyavartita have."
57,6,"tinii rātake praveśa karāna dine evaṃ dinake praveśa karāna rāte, evaṃ tini arntayāmī.","tinii ratake pravesa karana dine evam dinake pravesa karana rate, evam tini arntayami."
57,7,āllāha o tā~ra rāsūlera prati īmāna āna evaṃ āllāha tomāderake yā kichura uttarādhikārī karechena tā hate vyaẏa kara. tomādera madhye yārā īmāna āne o vyaẏa kare tādera janya āche mahā puraskāra.,allaha o ta~ra rasulera prati imana ana evam allaha tomaderake ya kichura uttaradhikari karechena ta hate vyaya kara. tomadera madhye yara imana ane o vyaya kare tadera janya ache maha puraskara.
57,8,"tomādera ki hala ye, tomarā āllāhate īmāna ānachanā? athaca rāsūla tomāderake tomādera ravera prati āhavāna karache evaṃ āllāha tomādera nikaṭa hate aṃgīkāra grahaṇa karechena, avaśya tomarā yadi tāte viśvāsī hao.","tomadera ki hala ye, tomara allahate imana anachanay athaca rasula tomaderake tomadera ravera prati ahavana karache evam allaha tomadera nikata hate amgikara grahana karechena, avasya tomara yadi tate visvasi hao."
