surah,ayah,latin_iast,latin_ascii
9,69,"tomarāo tomādera pūrvavartīdera mata yārā śaktite tomādera apekṣā pravala chila evaṃ yādera dhana-sampada o santāna-santati chila tomādera apekṣā adhika, evaṃ tārā tādera bhāgye yā chila tā bhoga kareche; tomādera bhāgye yā chila tomarāo tā bhoga karale, yemana tomādera pūrvavartīgaṇa tādera bhāgye yā chila tā bhoga kareche. tārā yerūpa anarthaka ālāpa-ālocanāẏa lipta chila tomarāo serūpa ālāpa-ālocanāẏa lipta raẏecha. erāi tārā yādera karma duniẏāẏa o ākhirāte vyartha evaṃ tārāi kṣatigrasta.","tomarao tomadera purvavartidera mata yara saktite tomadera apeksa pravala chila evam yadera dhana-sampada o santana-santati chila tomadera apeksa adhika, evam tara tadera bhagye ya chila ta bhoga kareche; tomadera bhagye ya chila tomarao ta bhoga karale, yemana tomadera purvavartigana tadera bhagye ya chila ta bhoga kareche. tara yerupa anarthaka alapa-alocanaya lipta chila tomarao serupa alapa-alocanaya lipta rayecha. erai tara yadera karma duniyaya o akhirate vyartha evam tarai ksatigrasta."
9,70,"tādera pūrvavartī nūha, ‘āda o sāmūdera sampradāẏa, ivrāhīmera sampradāẏa evaṃ mādaiẏāna o vidhvasta nagarera adhivāsigaṇera saṃvāda ki tādera nikaṭa āseni? tādera nikaṭa spaṣṭa nidarśanasaha tādera rāsūlagaṇa esechila. āllāha emana nana ye, tādera opara juluma karena, kintu tārā nijerāi nijedera prati juluma kare.","tadera purvavarti nuha, ‘ada o samudera sampradaya, ivrahimera sampradaya evam madaiyana o vidhvasta nagarera adhivasiganera samvada ki tadera nikata aseniy tadera nikata spasta nidarsanasaha tadera rasulagana esechila. allaha emana nana ye, tadera opara juluma karena, kintu tara nijerai nijedera prati juluma kare."
9,71,"mu’mina nara o mu’mina nārī eke aparera vandhu, erā sat kāryera nirdeśa deẏa evaṃ asat kārya niṣedha kare, sālāta kāẏema kare, yākāta deẏa evaṃ āllāha o tā~ra rāsūlera ānugatya kare; ederakei āllāha kṛpā karavena. niścaẏai āllāha parākramaśālī, prajñāmaẏa.","mu’mina nara o mu’mina nari eke aparera vandhu, era sat karyera nirdesa deya evam asat karya nisedha kare, salata kayema kare, yakata deya evam allaha o ta~ra rasulera anugatya kare; ederakei allaha krpa karavena. niscayai allaha parakramasali, prajnamaya."
9,72,āllāha mu’mina nara o mu’mina nārīke pratiśra“ti diẏechena jānnātera- yāra niudeśe nadīsamūha pravāhita haẏa yethāẏa tārā sthāẏī have evaṃ sthāẏī jānnāte uttama vāsasthānera. āllāhara santuṣṭii sarvaśreṣṭha evaṃ eṭāi mahāsāphalya.,allaha mu’mina nara o mu’mina narike pratisra“ti diyechena jannatera- yara niudese nadisamuha pravahita haya yethaya tara sthayi have evam sthayi jannate uttama vasasthanera. allahara santustii sarvasrestha evam etai mahasaphalya.
9,73,"he nāvī! kāphira o munāphikadera viruddhe jihāda kara o tādera prati kaṭhora hao; tādera āvāsasthala jāhānnāma, tā katai nā nikṛṣṭa pratyāvartanasthala!","he navi! kaphira o munaphikadera viruddhe jihada kara o tadera prati kathora hao; tadera avasasthala jahannama, ta katai na nikrsta pratyavartanasthala!"
9,74,"tārā āllāhara nāme śapatha kare ye, tārā kichu valeni; kintu tārā to kupharī kathā valeche evaṃ isalāma grahaṇera para tārā kāphira haẏeche; tārā yā saṃkalpa karechila tā pāẏani. āllāha o tā~ra rāsūla nija kṛpāẏa tāderake abhāvamukta karechilena valei tārā virodhitā karechila. tārā taovā karale tādera janya bhāla have, kintu yadi tārā mukha phiriẏe neẏa āllāha duniẏāẏa o ākhirāte tāderake yantraṇādāẏaka śāsti devena; pṛthivīte tādera kona abhibhāvaka nei evaṃ kona sāhāyyakārīo nei.","tara allahara name sapatha kare ye, tara kichu valeni; kintu tara to kuphari katha valeche evam isalama grahanera para tara kaphira hayeche; tara ya samkalpa karechila ta payani. allaha o ta~ra rasula nija krpaya taderake abhavamukta karechilena valei tara virodhita karechila. tara taova karale tadera janya bhala have, kintu yadi tara mukha phiriye neya allaha duniyaya o akhirate taderake yantranadayaka sasti devena; prthivite tadera kona abhibhavaka nei evam kona sahayyakario nei."
9,75,"tādera madhye keu keu āllāhara nikaṭa aṅgīkāra karechila, ‘āllāha nija kṛpāẏa āmāderake dāna karale āmarā niścaẏai sadakāha deva evaṃ avaśyai sat karmaśīladera antarbhukta hava.’","tadera madhye keu keu allahara nikata angikara karechila, ‘allaha nija krpaya amaderake dana karale amara niscayai sadakaha deva evam avasyai sat karmasiladera antarbhukta hava.’"
9,76,ataḥpara yakhana tini nija kṛpāẏa tāderake dāna karalena takhana tārā e viṣaẏe kārpaṇya karala evaṃ viruddhabhāvāpanna haẏe mukha phirāla.,atahpara yakhana tini nija krpaya taderake dana karalena takhana tara e visaye karpanya karala evam viruddhabhavapanna haye mukha phirala.
9,77,"pariṇāme tini tādera antare niphākī vaddhamūla kare dilena āllāhara sāthe tādera sākṣāt-divasa paryanta, kāraṇa tārā āllāhara nikaṭa ye aṅgīkāra karechila tā bhaṅga karechila evaṃ tārā chila mithyācārī.","pariname tini tadera antare niphaki vaddhamula kare dilena allahara sathe tadera saksat-divasa paryanta, karana tara allahara nikata ye angikara karechila ta bhanga karechila evam tara chila mithyacari."
9,78,"tārā ki jāne nā ye, tādera antarera gopana kathā o tādera gopana parāmarśa āllāha avaśyai jānena evaṃ yā adṛśya tāo tini savaceẏe veśi jānena?","tara ki jane na ye, tadera antarera gopana katha o tadera gopana paramarsa allaha avasyai janena evam ya adrsya tao tini savaceye vesi janenay"
9,79,mu’minadera madhye yārā svataḥsphūrtabhāve sadakāha deẏa evaṃ yārā nija śrama vyatireke kichui pāẏa nā tāderake yārā doṣāropa kare o vidraƒpa kare; āllāha tādera vidraƒpa karena evaṃ tādera janya raẏeche yantraṇādāẏaka śāsti.,mu’minadera madhye yara svatahsphurtabhave sadakaha deya evam yara nija srama vyatireke kichui paya na taderake yara dosaropa kare o vidraƒpa kare; allaha tadera vidraƒpa karena evam tadera janya rayeche yantranadayaka sasti.
9,80,"tumi tādera janya kṣamā prārthanā kara āra nā-i kara ekai kathā; tumi sattara vāra tādera janya kṣamā prārthanā karaleo āllāha tāderake kakhanai kṣamā karavena nā. eṭā ejanya ye, tārā āllāha o tā~ra rāsūlera sāthe kupharī kareche. āllāha pāpācārī sampradāẏake patha pradarśana karena nā.","tumi tadera janya ksama prarthana kara ara na-i kara ekai katha; tumi sattara vara tadera janya ksama prarthana karaleo allaha taderake kakhanai ksama karavena na. eta ejanya ye, tara allaha o ta~ra rasulera sathe kuphari kareche. allaha papacari sampradayake patha pradarsana karena na."
9,81,"yārā paścāte raẏe gela tārā āllāhara rāsūlera viruddhācaraṇa kare vase thākātei ānanda vodha karala evaṃ tādera dhana-sampada o jīvana dvārā āllāhara pathe jihāda karā apachanda karala evaṃ tārā valala: ‘garamera madhye abhiyāne vera haẏo nā.’ vala: ‘jāhānnāmera āguna bhīṣaṇa uttāpta’, yadi tārā vujhato!","yara pascate raye gela tara allahara rasulera viruddhacarana kare vase thakatei ananda vodha karala evam tadera dhana-sampada o jivana dvara allahara pathe jihada kara apachanda karala evam tara valala: ‘garamera madhye abhiyane vera hayo na.’ vala: ‘jahannamera aguna bhisana uttapta’, yadi tara vujhato!"
9,82,"ataeva tārā yena kama hāse evaṃ veśi veśi kā~de, tādera kṛtakarmera phalasvarūpa.","ataeva tara yena kama hase evam vesi vesi ka~de, tadera krtakarmera phalasvarupa."
9,83,"āllāha yadi tomāke tādera kona dalera nikaṭa pherata ānena evaṃ tārā abhiyāne vera haoẏāra janya tomāra anumati prārthanā kare takhana tumi valave, ‘tomarā āmāra sāthe kakhanao vera have nā evaṃ āmāra saṅgī haẏe kakhanao śatrura sāthe yuddha karave nā. tomarā prathamavāra vase thākāi pachanda karechile; sutarāṃ yārā pichane thāke tādera sāthei vase thāka.’","allaha yadi tomake tadera kona dalera nikata pherata anena evam tara abhiyane vera haoyara janya tomara anumati prarthana kare takhana tumi valave, ‘tomara amara sathe kakhanao vera have na evam amara sangi haye kakhanao satrura sathe yuddha karave na. tomara prathamavara vase thakai pachanda karechile; sutaram yara pichane thake tadera sathei vase thaka.’"
9,84,tādera madhye kārao mṛtyu hale tumi kakhanao tāra janya (jānāyāra) sālāta par̤ave nā evaṃ tāra kavarera pārśve dā~r̤āve nā; tārā āllāha o tā~ra rāsūlake asvīkāra karechila evaṃ pāpācārī avasthāẏa tādera mṛtyu haẏeche.,tadera madhye karao mrtyu hale tumi kakhanao tara janya (janayara) salata parave na evam tara kavarera parsve da~rave na; tara allaha o ta~ra rasulake asvikara karechila evam papacari avasthaya tadera mrtyu hayeche.
9,85,sutarāṃ tādera sampada o santāna-santati tomāke yena āścarya nā kare; āllāha to sesava diẏei tāderake pārthiva jīvane śāsti dite cāna; tārā kāphira thākā avasthāẏa tādera ātmā deha-tyāga karave.,sutaram tadera sampada o santana-santati tomake yena ascarya na kare; allaha to sesava diyei taderake parthiva jivane sasti dite cana; tara kaphira thaka avasthaya tadera atma deha-tyaga karave.
9,86,"āllāhara prati īmāna āna evaṃ rāsūlera saṅgī haẏe jihāda kara’- e marme yakhana kona sūrā avatīrṇa haẏa takhana tādera madhye yādera śaktisāmarthya āche tārā tomāra nikaṭa avyāhati cāẏa evaṃ vale: ‘āmāderake rehāi dāo, yārā vase thāke āmarā tādera saṅgei thākava.’","allahara prati imana ana evam rasulera sangi haye jihada kara’- e marme yakhana kona sura avatirna haya takhana tadera madhye yadera saktisamarthya ache tara tomara nikata avyahati caya evam vale: ‘amaderake rehai dao, yara vase thake amara tadera sangei thakava.’"
9,87,tārā strīdera saṅge avasthāna karāi pachanda kareche evaṃ tādera antare mohara mere deẏā haẏeche; phale tārā vujhate pāre nā.,tara stridera sange avasthana karai pachanda kareche evam tadera antare mohara mere deya hayeche; phale tara vujhate pare na.
9,88,kintu rāsūla evaṃ yārā tā~ra saṅge īmāna eneche tārā nija sampada o jīvana dvārā āllāhara pathe jihāda kareche; tādera janyai kalyāṇa raẏeche evaṃ tārāi saphalakāma.,kintu rasula evam yara ta~ra sange imana eneche tara nija sampada o jivana dvara allahara pathe jihada kareche; tadera janyai kalyana rayeche evam tarai saphalakama.
9,89,"āllāha tādera janya prastuta kare rekhechena jānnāta yāra niudeśe nadīsamūha pravāhita haẏa, yethāẏa tārā sthāẏī have; eṭāi mahāsāphalya.","allaha tadera janya prastuta kare rekhechena jannata yara niudese nadisamuha pravahita haya, yethaya tara sthayi have; etai mahasaphalya."
9,90,"maruvāsīdera madhye kichu loka ajuhāta peśa karate āsala yena ederake avyāhati deẏā haẏa evaṃ yārā vase raila tārā āllāha o tā~ra rāsūlera sāthe mithyā valechila, tādera madhye yārā kupharī kareche tādera opara śīghrai yantraṇādāẏaka śāsti patita have.","maruvasidera madhye kichu loka ajuhata pesa karate asala yena ederake avyahati deya haya evam yara vase raila tara allaha o ta~ra rasulera sathe mithya valechila, tadera madhye yara kuphari kareche tadera opara sighrai yantranadayaka sasti patita have."
9,91,"yārā durvala, yārā pīr̤ita evaṃ yārā vyaẏabhāra vahane asamartha, tādera kona aparādha nei, yadi āllāha o rāsūlera prati tādera ekaniṣṭha anurāga thāke. yārā sat karmaparāẏaṇa tādera viruddhe abhiyogera kona patha nei; āllāha kṣamāśīla, parama daẏālu.","yara durvala, yara pirita evam yara vyayabhara vahane asamartha, tadera kona aparadha nei, yadi allaha o rasulera prati tadera ekanistha anuraga thake. yara sat karmaparayana tadera viruddhe abhiyogera kona patha nei; allaha ksamasila, parama dayalu."
9,92,"tāderao kona aparādha nei yārā tomāra nikaṭa vāhanera janya āsale tumi valechile, ‘tomādera janya kona vāhana āmi pācchi nā’; tārā vyaẏa karave emana kichu nā pāoẏāra kaṣṭe duḥkhe aśra“vigalita cokhe phire gela.","taderao kona aparadha nei yara tomara nikata vahanera janya asale tumi valechile, ‘tomadera janya kona vahana ami pacchi na’; tara vyaya karave emana kichu na paoyara kaste duhkhe asra“vigalita cokhe phire gela."
9,93,"yārā abhāvamukta haẏeo avyāhati prārthanā kareche, avaśyai tādera viruddhe abhiyogera patha āche. tārā strīdera sāthe thākāi pachanda karechila; āllāha tādera antare mohara mere diẏechena, phale tārā vujhate pāre nā.","yara abhavamukta hayeo avyahati prarthana kareche, avasyai tadera viruddhe abhiyogera patha ache. tara stridera sathe thakai pachanda karechila; allaha tadera antare mohara mere diyechena, phale tara vujhate pare na."
9,94,"tomarā tādera nikaṭa phire āsale tārā tomādera nikaṭa ajuhāta peśa karave. vala: ‘ajuhāta peśa kara nā, āmarā tomāderake kakhanao viśvāsa karava nā; āllāha āmāderake tomādera vyāpāre jāniẏe diẏechena evaṃ āllāha avaśyai tomādera kāryakalāpa lakṣa karavena evaṃ tā~ra rāsūlao. ataḥpara yini adṛśya o dṛśyera parijñātā tā~ra nikaṭa tomāderake pratyāvartita karā have evaṃ tomarā yā karate tini tomāderake tā jāniẏe devena.","tomara tadera nikata phire asale tara tomadera nikata ajuhata pesa karave. vala: ‘ajuhata pesa kara na, amara tomaderake kakhanao visvasa karava na; allaha amaderake tomadera vyapare janiye diyechena evam allaha avasyai tomadera karyakalapa laksa karavena evam ta~ra rasulao. atahpara yini adrsya o drsyera parijnata ta~ra nikata tomaderake pratyavartita kara have evam tomara ya karate tini tomaderake ta janiye devena."
9,95,tomarā tādera nikaṭa phire āsale acirei tārā āllāhara nāme śapatha karave yāte tomarā tādera upakṣo kara. sutarāṃ tomarā tāderake upekṣā karave; tārā apavitra evaṃ tādera kṛtakarmera phalasvarūpa jāhānnāma tādera āvāsasthala.,tomara tadera nikata phire asale acirei tara allahara name sapatha karave yate tomara tadera upakso kara. sutaram tomara taderake upeksa karave; tara apavitra evam tadera krtakarmera phalasvarupa jahannama tadera avasasthala.
9,96,tārā tomādera nikaṭa śapatha kare yāte tomarā tādera prati tuṣṭa hao. tomarā tādera prati tuṣṭa haleo āllāha to satyatyāgī sampradāẏera prati tuṣṭa havena nā.,tara tomadera nikata sapatha kare yate tomara tadera prati tusta hao. tomara tadera prati tusta haleo allaha to satyatyagi sampradayera prati tusta havena na.
9,97,"kupharī o munāphikīte maruvāsīgaṇa savaceẏe kaṭhora; evaṃ āllāha tā~ra rāsūlera prati yā avatīrṇa karechena tāra sīmārekhā samparke ajña thākāra adhika upayukta. āllāha sarvajña, prajñāmaẏa.","kuphari o munaphikite maruvasigana savaceye kathora; evam allaha ta~ra rasulera prati ya avatirna karechena tara simarekha samparke ajna thakara adhika upayukta. allaha sarvajna, prajnamaya."
9,98,"maruvāsīdera keu keu, yā tārā (āllāhara pathe) vyaẏa kare tā arthadaṇḍa vale gaṇya kare evaṃ tomādera bhāgya viparyaẏera pratīkṣā kare. manda bhāgyacakra tāderai opara. āllāha sarvaśrotā, sarvajña.","maruvasidera keu keu, ya tara (allahara pathe) vyaya kare ta arthadanda vale ganya kare evam tomadera bhagya viparyayera pratiksa kare. manda bhagyacakra taderai opara. allaha sarvasrota, sarvajna."
9,99,"maruvāsīdera keu keu āllāha o parakālera prati īmāna rākhe evaṃ yā vyaẏa kare tāke āllāhara sānnidhya o rāsūlera du‘ā lābhera upāẏa mane kare. vāstavikai tā tādera janya āllāhara sānnidhya lābhera upāẏa; āllāha tāderake nija rahmate praveśa karāvena. niścaẏai āllāha kṣamāśīla, parama daẏālu.","maruvasidera keu keu allaha o parakalera prati imana rakhe evam ya vyaya kare take allahara sannidhya o rasulera du‘a labhera upaya mane kare. vastavikai ta tadera janya allahara sannidhya labhera upaya; allaha taderake nija rahmate pravesa karavena. niscayai allaha ksamasila, parama dayalu."
